"year","agency","type","pop","tot","weight","add_weight","Low","High","TotRate","WeightRate","AddRate","LowRate","HighRate","ori"
2017,"PD SEATTLE","City",721365,436,645.260841962829,209.260841962829,642.939610781808,695.16036070596,60.4409695507822,89.4499791316225,29.0090095808403,89.1281959593005,96.3673536567425,"WASPD0000"
2018,"PD SEATTLE","City",742759,479,717.143353280139,238.143353280139,715.65865605145,745.287833109481,64.4892892580231,96.5512842362245,32.0619949782013,96.3513947392694,100.340464822302,"WASPD0000"
2019,"PD SEATTLE","City",763706,377,574.959301077618,197.959301077618,573.39673585414,596.761605957043,49.3645460425871,75.2854241131559,25.9208780705688,75.0808211345911,78.1402275164845,"WASPD0000"
2020,"PD SEATTLE","City",771517,432,664.034477374996,232.034477374996,663.116986046455,693.505858833438,55.9935814764937,86.0686773428189,30.0750958663252,85.9497569135165,89.8886037292034,"WASPD0000"
2021,"PD SEATTLE","City",787749,482,774.853391179364,292.853391179364,776.784743989338,810.979603776224,61.1870024589051,98.3629799821217,37.1759775232166,98.6081536110282,102.948985498709,"WASPD0000"
2022,"PD SEATTLE","City",729691,488,778.888750487432,290.888750487432,779.742709145413,812.861482255768,66.8776235420198,106.742271795518,39.864648253498,106.859301971028,111.398041397765,"WASPD0000"
2022,"MODESTO PD","City",219083,578,807.79344767381,229.79344767381,806.002023178866,824.825855279887,263.826951429367,368.715713986849,104.888762557483,367.898021835955,376.490122592756,"CA0500200"
2018,"LUBBOCK PD","City",257372,86,111.37475510195,25.3747551019502,110.062239354834,113.339992504548,33.4146682622818,43.2738429595877,9.85917469730592,42.7638746075073,44.0374215161509,"TX1520200"
2019,"LUBBOCK PD","City",259759,291,379.738029949311,88.7380299493107,377.890826106035,384.60996441462,112.02691725792,146.188594023426,34.161676765506,145.477471851229,148.064153470956,"TX1520200"
2020,"LUBBOCK PD","City",262146,625,814.04572226306,189.04572226306,812.979973661719,823.091511968147,238.416760126037,310.531429914269,72.1146697882324,310.124882188444,313.982098513098,"TX1520200"
2021,"LUBBOCK PD","City",265990,631,825.376139513098,194.376139513098,824.07202632994,834.708234322643,237.226963419677,310.303447314974,73.0764838952962,309.813160769179,313.811885530525,"TX1520200"
2022,"LUBBOCK PD","City",264142,631,818.066531074187,187.066531074187,816.430861568159,826.429942704685,238.886659448327,309.707101132795,70.820441684468,309.087862425574,312.873357021861,"TX1520200"
2019,"INDIANAPOLIS PD","City",883699,165,226.35554570688,61.35554570688,224.4658363946,230.135986916914,18.6715159799887,25.6145526595458,6.94303667955717,25.4007118254745,26.0423500441795,"INIPD0000"
2020,"INDIANAPOLIS PD","City",890672,377,517.417166383171,140.417166383171,515.668786850788,524.459301631663,42.3275908527494,58.0928968669916,15.7653060142422,57.8965979452355,58.8835510301955,"INIPD0000"
2021,"INDIANAPOLIS PD","City",888564,379,526.171188510115,147.171188510115,524.044402160755,534.516669454514,42.6530897042869,59.2159021196126,16.5628124153257,58.9765511725385,60.1551120070714,"INIPD0000"
2022,"INDIANAPOLIS PD","City",886455,608,843.642027357475,235.642027357475,842.234255029123,854.22746088174,68.5878019752836,95.1703163000349,26.5825143247513,95.0115070735822,96.3644472513258,"INIPD0000"
2022,"ANAHEIM PD","City",344795,634,885.494039789062,251.494039789062,885.152635913499,908.737891261208,183.877376412071,256.817540796433,72.9401643843623,256.718524315462,263.558894781307,"CA0300100"
2021,"TULSA","City",404255,943,1303.67727936329,360.677279363291,1302.80602676343,1322.95078048043,233.268605212057,322.488844754744,89.2202395426875,322.273324204631,327.256504058187,"OK0720500"
2022,"TULSA","City",410135,660,923.150430846159,263.150430846159,922.172303825781,941.371119914225,160.922623038756,225.084528471396,64.1619054326402,224.846039432329,229.527136165952,"OK0720500"
2006,"FORT WORTH PD","City",641752,199,255.816927851249,56.8169278512491,254.255623898172,258.877237877236,31.008863236889,39.8622720071381,8.85340877024911,39.6189842646648,40.3391400225065,"TX2201200"
2007,"FORT WORTH PD","City",670693,210,270.392155207258,60.3921552072578,268.906916592208,273.609332532044,31.3108978325404,40.3153387924517,9.00444095991129,40.0938904375337,40.7950183663828,"TX2201200"
2008,"FORT WORTH PD","City",701345,230,293.6676421893,63.6676421893002,291.806780117784,297.005411816355,32.7941312763333,41.872066128553,9.07793485221969,41.6067384978555,42.3479759342912,"TX2201200"
2009,"FORT WORTH PD","City",723456,201,256.21998729446,55.21998729446,254.663959858347,259.128064668477,27.7833067940552,35.4161120088105,7.63280521475529,35.2010294832508,35.8180821872342,"TX2201200"
2010,"FORT WORTH PD","City",741206,212,270.263395245381,58.2633952453811,268.390687550272,273.60559822491,28.6020350617777,36.46265616379,7.86062110201228,36.2099993187146,36.913570346828,"TX2201200"
2011,"FORT WORTH PD","City",756803,247,317.61469423926,70.6146942392601,315.725300290987,320.901106444372,32.6372913426612,41.9679486258987,9.33065728323753,41.7182939669883,42.4021979886935,"TX2201200"
2012,"FORT WORTH PD","City",770101,213,274.16191878227,61.1619187822698,272.581213000062,277.116192924978,27.6587097017145,35.6007742857456,7.94206458403115,35.395514744178,35.984395933128,"TX2201200"
2013,"FORT WORTH PD","City",789978,238,305.464483574546,67.4644835745457,303.915514771545,308.609515806966,30.1274212699594,38.6674671414325,8.54004587147308,38.4713896806677,39.0655835740952,"TX2201200"
2014,"FORT WORTH PD","City",809854,298,383.488170454763,85.4881704547632,381.752557239286,387.279557918195,36.7967559584814,47.3527537623773,10.5559978038959,47.1384418968464,47.8209106725651,"TX2201200"
2015,"FORT WORTH PD","City",829731,277,359.662695018005,82.6626950180053,357.857747816451,363.58297299252,33.3843137113113,43.3469033961616,9.96258968485031,43.1293693759123,43.8193791713845,"TX2201200"
2016,"FORT WORTH PD","City",851849,185,244.509623916762,59.509623916762,242.857884209066,248.155949920784,21.7174640106404,28.7033997711756,6.98593576053525,28.5094992433008,29.1314481698968,"TX2201200"
2017,"FORT WORTH PD","City",873069,135,176.243986420686,41.2439864206855,174.648841389987,178.707185965649,15.462695388337,20.1867190818464,4.72402369350939,20.0040135876989,20.4688502243979,"TX2201200"
2018,"FORT WORTH PD","City",893756,170,223.455249353129,53.455249353129,221.890154826587,226.608911589531,19.0208513285505,25.0018180972356,5.98096676868508,24.8267038013268,25.354673041583,"TX2201200"
2019,"FORT WORTH PD","City",915237,491,648.236525219011,157.236525219011,646.288859630466,656.134953002346,53.6473066539049,70.827176482049,17.1798698281441,70.6143719747416,71.6901691039967,"TX2201200"
2020,"FORT WORTH PD","City",929509,999,1313.8269608132,314.826960813197,1312.98171300909,1325.20529246626,107.476097595612,141.346341005111,33.8702434094986,141.255406134754,142.570463811137,"TX2201200"
2021,"FORT WORTH PD","City",947862,962,1271.27800906862,309.278009068624,1270.16308273358,1283.57517365988,101.491567337861,134.12057969078,32.6290123529189,134.002954304907,135.41793780739,"TX2201200"
2022,"FORT WORTH PD","City",948605,711,947.748676416988,236.748676416988,946.386705450035,959.703085405869,74.9521666025374,99.9097281183409,24.9575615158035,99.7661519230908,101.169937477229,"TX2201200"
2019,"MINNEAPOLIS PD","City",431016,708,1033.9835873772,325.983587377199,1033.75011815129,1056.95690916061,164.26304359931,239.894478946767,75.631435347458,239.840311763667,245.224518152599,"MN0271100"
2020,"MINNEAPOLIS PD","City",435116,687,1010.77460981674,323.774609816738,1010.1289135029,1038.13985563814,157.888930767887,232.300032592858,74.4111018249704,232.151636231005,238.589216585494,"MN0271100"
2021,"MINNEAPOLIS PD","City",438463,581,846.477496336197,265.477496336197,845.119906853596,867.769715406257,132.50833023539,193.055627575462,60.5472973400712,192.746002936074,197.911731527234,"MN0271100"
2022,"MINNEAPOLIS PD","City",421690,664,964.477184114551,300.477184114551,963.56683457544,987.069116872282,157.461642438758,228.717110700882,71.255468262124,228.501229475548,234.074584854344,"MN0271100"
2016,"PORTLAND","City",642129,268,372.022032546978,104.022032546978,370.112487012474,379.990655456174,41.7361620484358,57.9357158058548,16.1995537574191,57.6383385600828,59.1766849739187,"OR0260200"
2017,"PORTLAND","City",649408,257,358.541559250432,101.541559250432,356.457268684772,366.185184010611,39.5745047797379,55.210523931093,15.6360191513552,54.8895715304974,56.3875381902611,"OR0260200"
2018,"PORTLAND","City",657260,285,400.581084368725,115.581084368725,397.793114487998,449.473301794322,43.3618354988893,60.9471266118013,17.5852911129119,60.522945940419,68.3859206089404,"OR0260200"
2019,"PORTLAND","City",662114,429,603.598005064916,174.598005064916,601.910858756023,615.063656345037,64.7924677623491,91.1622477496196,26.3697799872705,90.9074356917424,92.8939210385277,"OR0260200"
2020,"PORTLAND","City",662941,551,779.491249094299,228.491249094299,778.479673016989,794.063145418978,83.1144853011052,117.580787595623,34.4663022945177,117.428198439528,119.77885594932,"OR0260200"
2021,"PORTLAND","City",664350,807,1144.28324680403,337.283246804027,1143.81384705146,1165.18803618867,121.472115601716,172.241024581023,50.7689089793072,172.170369090307,175.387677607989,"OR0260200"
2022,"PORTLAND","City",630129,686,982.930798221597,296.930798221597,982.44920184619,1007.23410984338,108.86659715709,155.988821054355,47.122223897265,155.912392834831,159.845699823906,"OR0260200"
2002,"WICHITA POLICE DEPARTMENT","City",347801,1,1.4822029779633,0.482202977963301,1.28592828419971,1.73247104152984,0.287520737433187,0.426164093249675,0.138643355816487,0.369731048559295,0.498121351442303,"KS0870300"
2003,"WICHITA POLICE DEPARTMENT","City",356123,46,64.2591139589506,18.2591139589506,62.9215576138161,65.8983247453767,12.9168854581142,18.0440785792972,5.12719312118301,17.6684902726912,18.504372013427,"KS0870300"
2004,"WICHITA POLICE DEPARTMENT","City",356179,51,69.7610987468179,18.7610987468179,68.5809421745786,72.0367204684756,14.3186431541444,19.5859662548376,5.26732310069315,19.2546281994667,20.2248645957442,"KS0870300"
2005,"WICHITA POLICE DEPARTMENT","City",355011,75,100.791687492184,25.7916874921843,99.4893360480331,102.665448667197,21.1261059516466,28.3911449200685,7.2650389684219,28.0242967254629,28.9189486148873,"KS0870300"
2006,"WICHITA POLICE DEPARTMENT","City",357372,75,101.636733306388,26.6367333063884,100.388469964885,103.746482104051,20.9865350391189,28.4400381972814,7.45350315816247,28.0907485658878,29.0303890914931,"KS0870300"
2007,"WICHITA POLICE DEPARTMENT","City",358294,88,118.640074480562,30.6400744805615,117.293278048698,121.185672356264,24.5608355149682,33.1124926681891,8.55165715322096,32.7366012405169,33.822970062648,"KS0870300"
2008,"WICHITA POLICE DEPARTMENT","City",362602,72,95.7957636973585,23.7957636973585,94.4007515891805,97.8799525806832,19.8564817623731,26.4189838162389,6.56250205386581,26.0342611428455,26.9937707405594,"KS0870300"
2009,"WICHITA POLICE DEPARTMENT","City",367635,78,103.441282511743,25.441282511743,102.179439194249,105.390419290643,21.2166959076258,28.136951735211,6.92025582758523,27.7937190948221,28.6671343290608,"KS0870300"
2010,"WICHITA POLICE DEPARTMENT","City",382368,60,80.7671424199275,20.7671424199275,79.4765631247582,82.6201299859169,15.6916896811449,21.1228822547722,5.43119257362737,20.7853594246271,21.6074906859143,"KS0870300"
2011,"WICHITA POLICE DEPARTMENT","City",384796,52,68.5332126233587,16.5332126233587,67.5037760080249,70.0150583350824,13.5136539880872,17.81027157854,4.29661759045277,17.5427436896498,18.1953706210778,"KS0870300"
2012,"WICHITA POLICE DEPARTMENT","City",386409,37,49.0323875266206,12.0323875266206,48.0362177845623,50.3850507670407,9.57534632992503,12.6892457283916,3.11389939846655,12.4314438288348,13.0393057012235,"KS0870300"
2013,"WICHITA POLICE DEPARTMENT","City",386951,31,41.2990322801043,10.2990322801043,40.530772929416,42.46075558595,8.01135027432414,10.6729359221463,2.66158564782215,10.4743941556983,10.9731608358552,"KS0870300"
2014,"WICHITA POLICE DEPARTMENT","City",387493,37,50.371225179016,13.371225179016,49.3772425165294,51.9611722145605,9.54855958688286,12.9992606780035,3.45070109112061,12.7427443893256,13.4095770025679,"KS0870300"
2015,"WICHITA POLICE DEPARTMENT","City",389824,51,69.475683482438,18.475683482438,68.1482662887242,71.552476340087,13.0828271219833,17.8223207094581,4.73949358747485,17.4818036572208,18.3550721197481,"KS0870300"
2016,"WICHITA POLICE DEPARTMENT","City",391399,75,101.874027550308,26.8740275503082,100.394627947771,104.278492121841,19.1620315841379,26.0281777802979,6.86614619615999,25.6502004215062,26.6425034611334,"KS0870300"
2017,"WICHITA POLICE DEPARTMENT","City",391084,63,85.9686278387576,22.9686278387576,84.9091999100395,87.7307780073189,16.1090711969807,21.9821388343061,5.87306763732539,21.7112435972935,22.4327198267684,"KS0870300"
2018,"WICHITA POLICE DEPARTMENT","City",391726,88,119.408432143504,31.4084321435044,117.903910353288,121.690503012258,22.4646819460541,30.482641474782,8.01795952872784,30.0985664350307,31.0652096139287,"KS0870300"
2019,"WICHITA POLICE DEPARTMENT","City",390080,80,110.486455869312,30.4864558693119,109.030125418424,113.209187777724,20.5086136177194,28.3240504176866,7.81543679996716,27.9507089362244,29.0220436263648,"KS0870300"
2020,"WICHITA POLICE DEPARTMENT","City",391482,64,88.8481253437519,24.8481253437519,87.5688356904869,90.994743432857,16.3481335029452,22.6953283532198,6.34719485027458,22.3685471338368,23.2436595891655,"KS0870300"
2022,"WICHITA POLICE DEPARTMENT","City",394286,717,997.914320127433,280.914320127433,996.680069250294,1022.60241611298,181.847694313265,253.094028225053,71.2463339117882,252.780993809137,259.355497307279,"KS0870300"
2020,"OKLAHOMA CITY","City",663661,875,1200.64743021314,325.647430213138,1200.51759218716,1216.78102058588,131.84442057014,180.912759709119,49.0683391389788,180.893195801345,183.343758422732,"OK0550600"
2021,"OKLAHOMA CITY","City",670872,774,1076.54271045054,302.542710450537,1076.33634824315,1094.78892665045,115.372231960791,160.469167061755,45.0969351009636,160.438406766588,163.188943144214,"OK0550600"
2022,"OKLAHOMA CITY","City",692726,748,1037.5470082054,289.547008205401,1036.44873034061,1056.27535230393,107.979201011655,149.777402350338,41.7982013386825,149.618858010325,152.480974050914,"OK0550600"
2020,"BOSTON PD","City",697323,833,1156.48843275264,323.48843275264,1158.3973109662,1182.21077653096,119.456837075502,165.846879100881,46.3900420253799,166.120622862892,169.535606387708,"MA0130100"
2021,"BOSTON PD","City",704758,795,1126.10350694698,331.103506946976,1126.1962206589,1158.60060403538,112.804679052952,159.785842366738,46.9811633137866,159.798997763616,164.396942501593,"MA0130100"
2022,"BOSTON PD","City",638925,753,1101.63394489958,348.633944899583,1104.97479896235,1154.69477884976,117.854208240404,172.419915467321,54.5657072269175,172.942802200939,180.724620080567,"MA0130100"
2020,"SPRINGFIELD","City",168856,638,981.962795275373,343.962795275373,981.598023742469,1010.61295836722,377.836736627659,581.538586295644,203.701849667985,581.322561083094,598.505802794821,"MO0390300"
2021,"SPRINGFIELD","City",168988,753,1175.14790273189,422.147902731888,1177.61719654068,1214.10322343428,445.593769971832,695.403166338372,249.80939636654,696.864390690866,718.455288798188,"MO0390300"
2022,"SPRINGFIELD","City",169822,729,1158.77504872511,429.775048725106,1162.60519829824,1207.13899442051,429.27300349778,682.346838881362,253.073835383582,684.602229568747,710.826038099018,"MO0390300"
2001,"MEMPHIS POLICE DEPARTMENT","City",655898,226,311.874492729584,85.8744927295836,309.787877085152,317.07857589541,34.4565770897304,47.5492367303428,13.0926596406123,47.2311056117189,48.3426654594785,"TNMPD0000"
2002,"MEMPHIS POLICE DEPARTMENT","City",662441,199,269.536114725542,70.5361147255419,267.807498496881,273.783557643111,30.0404111460492,40.6883201259496,10.6479089799004,40.4273736826194,41.3295006865685,"TNMPD0000"
2003,"MEMPHIS POLICE DEPARTMENT","City",653858,124,165.132544912716,41.1325449127155,163.68127647336,167.695088694565,18.9643622927302,25.2551081293974,6.29074583666722,25.0331534482043,25.6470194896392,"TNMPD0000"
2004,"MEMPHIS POLICE DEPARTMENT","City",652526,158,209.811155479411,51.8111554794107,208.329470569896,212.65139066134,24.2135945540867,32.1536851373602,7.94009058327342,31.9266160382721,32.5889528787113,"TNMPD0000"
2005,"MEMPHIS POLICE DEPARTMENT","City",678988,220,291.871391867954,71.8713918679538,290.008829335348,295.679024909041,32.401161728926,42.9862371452741,10.5850754163481,42.7119226459596,43.5470177542226,"TNMPD0000"
